,Timestamp,personCount,Interval,Sensor
384,2022-10-18 13:24:00,55.0,384,Left
385,2022-10-18 13:25:00,55.0,385,Left
386,2022-10-18 13:26:00,55.0,386,Left
387,2022-10-18 13:27:00,55.0,387,Left
388,2022-10-18 13:28:00,55.0,388,Left
389,2022-10-18 13:29:00,55.0,389,Left
390,2022-10-18 13:30:00,55.0,390,Left
391,2022-10-18 13:31:00,55.0,391,Left
392,2022-10-18 13:32:00,55.0,392,Left
393,2022-10-18 13:33:00,55.0,393,Left
394,2022-10-18 13:34:00,55.0,394,Left
395,2022-10-18 13:35:00,55.0,395,Left
396,2022-10-18 13:36:00,55.0,396,Left
397,2022-10-18 13:37:00,55.0,397,Left
398,2022-10-18 13:38:00,55.0,398,Left
399,2022-10-18 13:39:00,55.0,399,Left
400,2022-10-18 13:40:00,55.0,400,Left
401,2022-10-18 13:41:00,55.0,401,Left
402,2022-10-18 13:42:00,55.0,402,Left
403,2022-10-18 13:43:00,55.0,403,Left
404,2022-10-18 13:44:00,55.0,404,Left
405,2022-10-18 13:45:00,55.0,405,Left
406,2022-10-18 13:46:00,55.0,406,Left
407,2022-10-18 13:47:00,55.0,407,Left
408,2022-10-18 13:48:00,55.0,408,Left
409,2022-10-18 13:49:00,55.0,409,Left
410,2022-10-18 13:50:00,55.0,410,Left
411,2022-10-18 13:51:00,55.0,411,Left
412,2022-10-18 13:52:00,55.0,412,Left
413,2022-10-18 13:53:00,55.0,413,Left
414,2022-10-18 13:54:00,55.0,414,Left
415,2022-10-18 13:55:00,55.0,415,Left
416,2022-10-18 13:56:00,55.0,416,Left
417,2022-10-18 13:57:00,55.0,417,Left
418,2022-10-18 13:58:00,55.0,418,Left
419,2022-10-18 13:59:00,55.0,419,Left
420,2022-10-18 14:00:00,55.0,420,Left
421,2022-10-18 14:01:00,55.0,421,Left
422,2022-10-18 14:02:00,55.0,422,Left
423,2022-10-18 14:03:00,55.0,423,Left
424,2022-10-18 14:04:00,55.0,424,Left
425,2022-10-18 14:05:00,55.0,425,Left
426,2022-10-18 14:06:00,55.0,426,Left
427,2022-10-18 14:07:00,55.0,427,Left
428,2022-10-18 14:08:00,55.0,428,Left
429,2022-10-18 14:09:00,55.0,429,Left
430,2022-10-18 14:10:00,55.0,430,Left
431,2022-10-18 14:11:00,55.0,431,Left
432,2022-10-18 14:12:00,55.0,432,Left
433,2022-10-18 14:13:00,55.0,433,Left
434,2022-10-18 14:14:00,55.0,434,Left
435,2022-10-18 14:15:00,55.0,435,Left
436,2022-10-18 14:16:00,55.0,436,Left
437,2022-10-18 14:17:00,55.0,437,Left
438,2022-10-18 14:18:00,55.0,438,Left
439,2022-10-18 14:19:00,55.0,439,Left
440,2022-10-18 14:20:00,55.0,440,Left
441,2022-10-18 14:21:00,55.0,441,Left
442,2022-10-18 14:22:00,55.0,442,Left
443,2022-10-18 14:23:00,55.0,443,Left
444,2022-10-18 14:24:00,55.0,444,Left
445,2022-10-18 14:25:00,55.0,445,Left
446,2022-10-18 14:26:00,55.0,446,Left
447,2022-10-18 14:27:00,55.0,447,Left
448,2022-10-18 14:28:00,55.0,448,Left
449,2022-10-18 14:29:00,55.0,449,Left
450,2022-10-18 14:30:00,55.0,450,Left
451,2022-10-18 14:31:00,55.0,451,Left
452,2022-10-18 14:32:00,55.0,452,Left
453,2022-10-18 14:33:00,55.0,453,Left
454,2022-10-18 14:34:00,55.0,454,Left
455,2022-10-18 14:35:00,55.0,455,Left
456,2022-10-18 14:36:00,55.0,456,Left
457,2022-10-18 14:37:00,55.0,457,Left
458,2022-10-18 14:38:00,55.0,458,Left
459,2022-10-18 14:39:00,55.0,459,Left
460,2022-10-18 14:40:00,55.0,460,Left
461,2022-10-18 14:41:00,55.0,461,Left
462,2022-10-18 14:42:00,55.0,462,Left
463,2022-10-18 14:43:00,55.0,463,Left
464,2022-10-18 14:44:00,55.0,464,Left
465,2022-10-18 14:45:00,55.0,465,Left
466,2022-10-18 14:46:00,55.0,466,Left
467,2022-10-18 14:47:00,55.0,467,Left
468,2022-10-18 14:48:00,55.0,468,Left
469,2022-10-18 14:49:00,55.0,469,Left
470,2022-10-18 14:50:00,55.0,470,Left
471,2022-10-18 14:51:00,55.0,471,Left
472,2022-10-18 14:52:00,55.0,472,Left
473,2022-10-18 14:53:00,55.0,473,Left
474,2022-10-18 14:54:00,55.0,474,Left
475,2022-10-18 14:55:00,55.0,475,Left
476,2022-10-18 14:56:00,55.0,476,Left
477,2022-10-18 14:57:00,55.0,477,Left
478,2022-10-18 14:58:00,55.0,478,Left
479,2022-10-18 14:59:00,55.0,479,Left
480,2022-10-18 15:00:00,55.0,480,Left
481,2022-10-18 15:01:00,55.0,481,Left
482,2022-10-18 15:02:00,55.0,482,Left
483,2022-10-18 15:03:00,55.0,483,Left
484,2022-10-18 15:04:00,55.0,484,Left
485,2022-10-18 15:05:00,55.0,485,Left
486,2022-10-18 15:06:00,55.0,486,Left
487,2022-10-18 15:07:00,55.0,487,Left
